y_noisy,v_noisy,thrust,y_next,v_next
426.0914854783759,7.3695555901739205,30.0,438.3676763907505,26.465204555378683
269.48297489763223,18.64064327995858,15.0,290.09617832131704,22.17460813334335
60.340796075581565,-14.279746044914,0.0,39.83151719334793,-24.689245081231554
456.708411344141,3.2087565953395987,15.0,466.7162611317889,10.250411776868969
124.45204936901688,-1.0329075509531664,30.0,133.6937241300225,21.63421559443861
485.0064308473706,10.381647109359204,30.0,504.02675710728016,28.691581836515088
457.24784831002415,-8.924934366766959,0.0,446.31142779536736,-16.88793908960067
382.11713905889974,15.912330592374417,30.0,401.6236976353237,32.87916128392477
186.4520632329437,-0.14880264539463983,30.0,198.38062711697214,22.89261055225133
416.3886708475136,-7.3944806291874094,15.0,415.297725591937,1.0424969496437733
295.7582779478315,-8.876957538021124,30.0,294.25965465964805,12.107173982529828
336.08702379147365,-4.8762677818593145,0.0,323.2488934979731,-13.2845449794543
475.2045068372669,-11.079021390051048,30.0,475.9879390997845,10.916673252123719
242.37355302909867,11.95614404701681,0.0,249.76074713474367,3.8246473143004387
156.47313860509243,0.20793876420081192,30.0,169.48534479440022,17.908368454699044
274.1168544363489,-18.6374174404496,30.0,263.91151984404155,2.6006247434463354
67.61542654277437,-12.610178488830186,15.0,58.1148131922431,-5.607331502877463
354.2406380438136,-13.435786321792305,30.0,351.77348905436145,7.537851522277034
305.61887376948283,13.67812033195564,15.0,323.77106216264343,21.32794197630633
485.8857284657111,5.036238656088111,15.0,493.1494869139803,8.886378140272992
443.72573827556516,17.091350295574518,30.0,470.0259411411416,36.49955017803474
99.57836872811792,16.02797085969015,15.0,116.87626378693305,19.915570669443365
418.0970381437643,8.748292328012816,30.0,434.66763720061556,28.164415969148408
415.216310447208,-5.538583486410163,30.0,425.8722741230151,16.07680912089819
351.5822647980009,-8.47324641482027,15.0,341.3813761298666,-5.769354969542704
473.89658840685286,-4.636906364754383,0.0,466.43410527106755,-15.809055342820574
451.6797045916093,12.502806151923437,30.0,474.16163746712306,33.80631556839495
321.1580658656323,0.04238806986434707,15.0,328.3407850740926,8.814912780498545
377.4505188087631,14.542852130581805,0.0,388.4481299559461,2.9252396604268434
473.31090947458546,9.765252984064723,30.0,492.11131741134386,28.657222230698036
179.5762077352728,16.282846968823712,30.0,205.2442031453679,35.2275349598616
374.5205563615329,-16.40454557754047,15.0,362.188577487699,-12.398292891803528
289.68375362794507,19.826372346842984,0.0,307.5271294913614,9.663524639375598
246.00435813109638,-16.404389004368138,15.0,232.93590871146148,-13.542928102738887
272.05224751001714,-13.968865553323312,30.0,263.7573933063871,2.6841307438508437
344.65159899940505,-18.73821174053845,30.0,338.44141892749724,5.839427380989548
330.72762958931696,12.392285011739194,15.0,351.71721514557765,18.398865838361733
443.25400092209065,10.41430109947729,30.0,460.13344078640233,29.186183380432638
98.23414407153183,12.910309893257045,0.0,107.31740701934133,3.016535420241251
114.4041775127613,6.118562850363518,30.0,128.55587305207132,24.814704659761915
382.3189044120434,-8.00528711553199,15.0,372.2063244406128,-8.81940282799151
226.34313238234247,-5.86563088728704,15.0,222.73043197359166,0.5000891667044662
165.27368694280827,-20.24712413029201,30.0,153.50592859569605,1.3716162918632726
239.685765701267,-5.702602078601784,0.0,231.94078292789072,-14.192318455876105
196.88659991964076,-0.2622928561867681,0.0,188.3207369259991,-11.984313012841199
240.0994164523616,-18.962053293504876,0.0,218.82831918119138,-27.46007517709312
366.5366861861032,-8.078020947375165,0.0,356.7008358365565,-17.909217583789793
339.9074295550854,7.925785901917352,30.0,359.8612358677094,28.887927180433262
211.53302405347702,-17.849680828689845,0.0,188.54807060571255,-26.317314163857866
474.9291865627646,17.117624910977923,0.0,490.77407722573247,9.00835195915803
196.24182539355138,-13.910415543391332,15.0,188.7030876320386,-7.79567250828587
171.14499973812687,7.1597056728476876,15.0,179.06158652686653,10.025658228982532
167.11602211341622,-9.663583673404997,30.0,165.38790057310828,10.01592468691717
323.95552919262155,-7.905583893236996,30.0,325.58422355935596,12.529481183399364
209.95771447147035,10.69427021668709,30.0,232.26389986108123,32.70179895244023
318.5650329653717,-2.7962547159181064,15.0,314.2737491849224,0.10849541794070205
274.75099565385375,17.157695253363837,0.0,286.0870208068679,5.413749704000448
306.8925592318371,-3.2563916949169367,30.0,316.64212850406886,17.276598442046417
142.48967867645078,-17.066586159176232,15.0,128.18977260505437,-11.58267920528603
148.60021255213513,14.361476186182083,30.0,173.75465850222756,35.921463866609216
379.13407649915143,3.0172809208150015,0.0,375.00811378990926,-7.712206262707035
127.7672482383547,8.752118804923036,30.0,145.37924022352865,29.194019036427513
412.71142210559896,21.360489010062313,30.0,439.4842201239478,37.92944214497197
357.65783023350167,14.952919800822578,15.0,371.72340774646807,17.690673937324195
432.82487566780503,0.00015809381605196883,0.0,427.76921020192987,-9.811724172776596
117.24507336920117,-5.73421313108976,30.0,121.71686625173471,14.591981923835315
168.23598098644737,-15.28384437417597,0.0,154.01360771103893,-22.068445853667644
241.45377879289978,11.966845549483212,30.0,262.6461209063345,29.326832469231164
330.71602207172737,1.0159687856132882,15.0,330.5441198426739,3.385027651667695
307.0930069817779,2.0916813378426884,30.0,316.1660435109451,18.533431081712077
328.472454205989,-18.37954500659141,30.0,320.57208148397467,3.024450378592384
247.1990753090382,19.978457705964964,0.0,259.456292982485,9.122683580933302
462.6598372767123,4.393325268849303,0.0,453.8558890347079,-9.062853981900645
257.37594259451913,-18.3086654085291,0.0,235.95405271693897,-28.410879455716913
400.3487740811352,-17.418290493356274,30.0,395.10841310348485,2.709447156956937
173.67280052482164,12.10963331248739,30.0,196.86414087675277,32.05958711383035
233.58078545100437,4.283820118795051,30.0,243.33962892534538,23.089950453840025
143.20800487008208,17.235414853027766,15.0,161.71554851626533,23.71109095077048
363.7293275845114,6.843495521782446,15.0,370.8509446701835,11.657572530283158
459.57166524164165,12.942573251907314,30.0,482.08846757393246,33.102765915742694
210.8521920766725,-1.8271873442002953,30.0,218.76969743793185,19.66322759621634
61.37348996487099,5.4662296238314445,15.0,69.86985419344335,10.887842812882965
252.481465614559,-18.654979338276426,30.0,239.28330201132994,1.4055066681576385
487.8273200332308,-3.838088235965368,30.0,495.8103108389813,17.665286580715627
276.10736640012584,-11.473766425650046,30.0,275.687950459482,9.94577306128625
176.783308486048,19.58294240387658,0.0,191.3702484531477,8.970375167081503
282.127773746247,4.01096341376619,0.0,283.5840435714849,-3.477970128508396
317.0426177199117,-10.703031681373737,15.0,306.8085348893126,-6.3816218455613125
414.23485271381884,-12.670681996684857,30.0,410.867529815199,6.911697989914465
235.76196396728426,7.85587799032329,15.0,244.84437770062132,12.681919384496975
409.4626290566237,4.369443248704336,0.0,407.4104817953018,-6.68950411343031
222.7968178267775,11.705634308555243,15.0,238.97863870127642,18.0149779104683
265.660564381787,-7.713050214646389,15.0,259.5808738023569,-3.8686514352147725
499.2967080719744,-16.690985045021485,15.0,480.91479781939705,-13.422153721941154
417.9933250573546,-12.769505608151459,0.0,397.56974448501916,-25.64293220184261
494.8528112089553,3.8615993995724267,30.0,506.4012625015805,23.312750656597114
336.7155118933522,-7.2155894848122655,15.0,331.4390858631312,-3.849744495684778
363.12267041040747,3.654232893073716,30.0,370.9438040903672,19.448165921674292
84.91806181107134,13.4354587903511,15.0,103.58676751814318,20.400761823293653
348.66018095546656,17.406563318711928,15.0,365.565810843061,22.41823471527069
339.2018433865114,-2.5504832389503513,30.0,345.554325206117,17.623857249798323
90.0518438547255,6.369393254102505,30.0,103.23689012170706,25.51338332201715
300.77202943990085,-19.448215973807418,15.0,286.23220504453496,-14.65154247928513
69.39087002622888,14.183728568315669,0.0,79.42186348835142,7.43292020354129
189.3304597778986,-4.57799996220133,30.0,194.00240676123695,15.181201772478227
163.70655795945154,12.769200831858111,15.0,176.55257840236658,17.813011518955182
198.88083376512728,21.17780233664323,0.0,214.2569659333077,9.688947292131257
490.8094739171934,6.065113602038109,30.0,504.87484100974984,25.34074950977492
89.11430240807513,12.176983726054525,30.0,113.51719239493292,32.71000551898814
420.19325019325737,10.51596817551549,15.0,431.5851862996036,14.524032005488365
113.85592917265156,-2.9613518268387518,30.0,117.95297889438709,17.36039819645376
379.2134768862732,19.16169753779371,15.0,399.02838507041565,25.036270765544696
78.85099675723104,-18.110857203697122,15.0,61.64916784108091,-12.870047984209787
457.6138292446688,-18.274803706620386,15.0,444.27684512951805,-12.939869829940843
454.95228296553626,-20.140563602718895,0.0,431.62627157242866,-28.04397017454985
448.0808888798955,14.592667130898421,0.0,461.06977410280973,8.512790319138329
395.8544054200775,1.2426271659722183,30.0,401.9132182028269,21.07628529084319
337.00329497779273,-17.285619733063985,15.0,325.1572515486992,-10.662972747356113
292.85176557072396,8.44776161852755,0.0,294.1387362951665,-2.970807936025171
315.86015369004565,-1.0148564782497533,30.0,325.46473662369,17.685977325820385
427.3727292379653,-8.92687890452992,0.0,414.5177170332481,-21.534131863593473
293.58897874390277,19.312375636808994,15.0,313.4727404168881,21.805624824906747
479.65535021273786,20.96922981464133,0.0,492.52254966670745,8.29947558313312
168.01266237448513,12.714994076764622,0.0,169.2313892078345,0.36719224281990037
284.91889479660716,18.53336867142315,0.0,294.2776255827777,7.597692665047919
377.72542489905373,9.634733969962983,15.0,385.5448496439878,13.784817019830047
185.9661743015816,3.8795463824693486,0.0,177.8827285831206,-9.427814402076255
57.848087480037584,14.504806118453143,30.0,80.66538585807007,33.81200336907706
199.68991876313424,6.699473224531142,0.0,205.55118196892585,-2.9271429396085935
341.473772353079,16.094659934604913,0.0,354.61042546379485,3.544806419751307
169.06958375141858,-15.507205907358186,15.0,155.38896048353624,-12.962333839031931
373.35961859344536,19.578040166108092,0.0,387.0605803494282,8.852639619946974
459.98015685951765,7.512361492708713,0.0,462.95409147249546,-1.719927236124846
388.47456956375623,12.016840119178589,0.0,392.6327804051685,0.21372235349846136
470.93788604779394,-3.4941528145910468,0.0,460.4537472336265,-12.534210103263472
425.0932297724256,4.709226948038467,30.0,440.260800321259,22.638691296114512
494.2374555082426,-16.40936087703425,0.0,473.2834713172227,-27.036060994008466
461.57854068109685,-0.03402751206098431,15.0,456.48332612161494,1.476656483073846
116.73212075150197,12.484053507001791,15.0,128.96412653746546,16.474668548002448
88.65720686585036,-1.0787601404183567,15.0,95.43483988781327,6.006376261373926
128.13382411295038,-4.699970592134362,30.0,134.24924900944913,18.41749154057892
263.72042127638093,-5.8619130648829065,15.0,256.5338878061397,-1.5094696041168127
195.8464809517521,7.031739094877281,15.0,213.88438602120112,17.540040243246022
451.7797074405456,-0.23733897638598123,30.0,463.44914485988494,20.826410808745432
102.21817791210984,-6.9215092443715465,15.0,90.20701823921479,-7.682773402270252
318.07721150070915,4.604631168096544,0.0,316.327191632134,-6.022835500073125
158.27377080062266,14.201178476038393,0.0,168.70031519680316,4.700804767313688
159.9453631591121,12.917813403749683,30.0,187.87489765040613,33.516827697718526
126.36137395009283,-17.743037248903878,15.0,116.21796886954164,-9.779919301156994
197.94716556387144,10.409999500176497,30.0,219.2311797807805,32.879559092127735
163.6585057936249,-3.008214427435547,15.0,160.666409920571,1.6429938106497453
242.3062921988434,-7.6012512023135725,30.0,247.15656081866462,13.903104486081439
138.08391175019557,-2.0551933756072387,30.0,146.44291925446333,18.222910135715562
264.9527587742897,7.188256596390355,0.0,269.16898170922826,-0.6920290727839173
220.17828257262585,-15.370664445651526,0.0,201.70091595346912,-24.342265336083038
224.92222614097992,11.209144483484778,15.0,234.30262638730096,13.52907963003354
331.1210189627242,-14.548960913260487,30.0,326.32185018737835,8.091862241241964
76.20459520659813,-2.0691390989900844,15.0,78.38489363377798,3.5827081770581337
388.50765693354805,-12.345367892037931,15.0,379.4405437683058,-5.48719907022091
150.83329546309128,19.803481095285722,15.0,172.66305622892216,24.409126288135564
177.63825524996113,15.903811916762393,30.0,205.029110292697,38.018054856458704
310.6513125779771,14.504511909010684,0.0,317.5913584047839,2.9537232121938466
338.74403268757703,0.5130790618671432,15.0,343.1642720298799,7.543409891923737
236.23081327456774,-20.688062006648508,15.0,222.44454669722643,-12.464133711570806
145.35744292529856,-11.296739030008167,15.0,138.322246393994,-4.6821635381408555
125.76787378867867,-12.916783904597036,30.0,121.35332244820641,5.050332306054823
270.5370199658522,-13.082474053653199,0.0,251.297360053422,-23.488864917632828
496.0139167155759,-8.707576328919554,30.0,499.1331947846048,11.194691412493873
412.3239280047243,17.650300894977796,0.0,426.1131681163212,8.651830809203343
324.0407937192442,13.906615423346922,15.0,343.7267172047425,18.713381080122257
262.73197723711314,15.373425593952163,0.0,268.75126873883363,4.856101848696422
262.32561585467346,9.561972077933799,15.0,274.21672674334764,15.037651968067049
296.0956758018951,-17.009987513434787,15.0,283.57896402998625,-10.158098575926276
189.9827581220172,19.745794876117873,0.0,207.4324398614786,9.849989704641263
116.2018900913557,-14.804145042193385,0.0,94.73169228444485,-23.1742665479268
89.79450692206761,-2.6569844523473383,15.0,91.84810608547969,1.6406654117591053
174.7120602737187,-0.5235728066422412,30.0,178.78419810469057,18.43923994090478
341.4932105853946,-8.046464920833666,0.0,326.81818206748585,-17.663426073864944
284.73151303392615,-9.108726968929163,0.0,267.8652993048209,-20.12995419904678
351.2028201844951,3.401999374132588,0.0,348.041562084949,-6.531118180318348
348.2017234952187,-0.8972356377490964,30.0,351.18782834781155,15.121705905671732
260.6926935919686,0.02780540698868783,15.0,262.91983014584883,5.657723426108632
360.2140835658943,9.079285768637886,15.0,367.65924541810585,13.06499882231828
476.2811657386981,-17.13469881548115,0.0,453.2509463829772,-29.409236291131183
208.92304600177445,-7.974871910680269,15.0,204.41516413564634,-2.0258716064276037
137.9391229765151,-15.099800055298026,30.0,131.73097994197795,5.244153976621195
387.58168183235335,0.6620922472369468,30.0,400.09980447918036,24.854285784835614
73.59777164605258,-8.480858127889908,15.0,70.27819164021518,-2.061938493468306
389.81816291243376,-5.309945819498518,0.0,375.87808840404784,-17.391484069649895
308.2161259808314,-0.27692599921351224,0.0,295.67617241381333,-14.599383405309734
413.89225589940946,4.1957648936105105,15.0,418.28906016244525,8.15606886418951
455.65569478108216,-6.002984593058805,15.0,457.03606422006817,1.8424062241912864
118.75565036062002,10.149214957352267,30.0,136.74731666187563,30.41354397883046
293.37072376235363,-17.826770269336198,30.0,286.73996701253174,0.5970560051486906
131.89713093396784,-13.842085109522866,0.0,112.60165421914448,-22.924423377875982
409.162031551551,12.214413457109336,30.0,428.7528651937959,32.38610304857875
158.3079360609852,-3.5238691422774915,15.0,155.73681549816283,2.426313949250023
93.98209478242765,9.472332543090776,15.0,109.45018765086905,18.38004507544237
91.83122806667807,0.36956409144038505,30.0,103.59795880004768,20.049791548612692
116.14293303681579,12.54842155012722,15.0,129.9317146657064,17.361787749071592
147.49107620283542,14.983738873948125,30.0,171.99777344967052,35.17576383449395
349.1627614004845,18.704745699469928,0.0,361.811025217071,7.602986040140916
428.4691185615952,12.721915772819273,15.0,440.92973704028594,16.026527602233962
97.77784294301846,-10.161454307740154,0.0,82.7394977956559,-20.07164487816078
232.48127481479887,0.9924783845392513,30.0,240.26017188742443,21.991459490384482
467.54248146750194,1.9201127499618271,30.0,482.5512642779978,23.98397550213071
263.7458338218275,-19.44894803059184,0.0,243.34488778767235,-25.179305591271333
352.85140822115955,-13.726286418637496,15.0,342.17004180263393,-8.086986098685426
231.61817398489762,-18.83515164601823,0.0,209.42488839715492,-28.72751705607704
311.90862291492266,0.6141595319308961,30.0,319.21929502587943,21.614707523727027
331.2976925255991,-5.674158926299069,0.0,322.11720022456535,-15.87998080759841
288.23971352332177,-19.34174928793931,30.0,281.5471797548545,0.2204744017203133
334.809660322996,-1.5382584423175163,30.0,344.05064070591555,18.565771796941547
343.11647324359467,-11.38138695780635,30.0,346.00241326050536,9.942922276203511
499.8856679424102,16.878410122946367,0.0,508.6266790879972,5.794765034070341
428.7373885373241,8.567692455290793,0.0,427.20807123203593,-1.7144875512254742
452.60818687938763,-16.613136733167494,30.0,446.1442912135693,2.8588483247288323
387.7968776593183,1.681344074011656,30.0,400.2827665997722,23.557457067951137
290.8212026040759,11.79275260421041,15.0,302.2694729993241,16.00436738442076
271.80501128229207,19.43247247296329,15.0,293.81379482604376,24.399480550354948
489.16425448355244,-12.744973230134118,30.0,489.0436036098628,11.535706089951425
194.67727231021436,20.46284558822837,0.0,208.00935327196794,7.853584738404361
95.13891300544203,8.364190358435199,0.0,101.1483954327857,2.3235761895067064
68.2582303208292,-15.359988913073817,15.0,54.53871873065711,-12.776686747538033
404.8173091060239,-13.370058591109272,15.0,392.9685570045415,-9.140891378970029
179.91858859811708,-7.119444326143374,30.0,182.28107809614363,12.930644982063882
126.5521857190584,-16.06518756083857,30.0,123.85631076095282,7.470120801183432
218.42402750638814,9.235944212550317,0.0,221.46013027703472,0.15906551298183658
191.21236502802014,1.0957174532505782,15.0,198.2540871000175,7.609431834672691
210.65708911056836,-6.9837457017056,15.0,209.02281202102918,-2.4892374848757903
298.3674484605529,-9.207729722218359,30.0,302.46081521239154,10.718163842150966
489.25495396061467,-14.220157853487352,0.0,473.98721487915384,-21.28082469214039
486.86782860975717,10.131662224847288,30.0,502.5145170865745,28.644009787885615
411.13146877411646,-18.695286856855223,30.0,403.2228654187478,2.2825662006314893
217.71405067138684,-1.3733285998154718,30.0,219.39914270249324,12.424262386763907
158.50594758231614,8.182625682599227,0.0,159.60795319622022,-3.198763447927714
332.2455148011817,-15.598194819614692,30.0,326.29515058661343,5.418182612603436
499.3206989448269,-9.094215385002022,30.0,503.9794701253275,14.66328930044562
340.0813550542182,-11.250934926737706,30.0,340.36240172679726,8.656017488055053
413.38831872819367,15.991877617823276,30.0,436.8361394877284,38.92819307582023
301.3700865595072,-17.27580187784661,30.0,296.2637354459491,3.867140022508522
343.63620435128684,-16.108638669791414,15.0,325.05824492771495,-12.654015461711015
448.6714456516751,3.9952435254526373,0.0,452.06967173176196,-1.7923801707305067
235.81801141301804,-10.39496020781553,30.0,235.87196551743168,10.465777659293323
477.38715720679846,13.250521770112659,0.0,493.34598163873443,6.0812583256406505
328.1454821151997,-18.76584696994231,15.0,310.7414183444547,-13.219210572096323
396.0562565950372,5.06230109809818,0.0,401.65572414792115,-2.4502971692588
201.4557675702304,-4.422498959220366,30.0,209.46680233826876,13.520522378448838
469.9535162992722,-4.129414354128206,30.0,475.7921483860299,17.57051432338753
379.56424698912565,7.611458744106471,15.0,393.71683838759094,13.666907302572405
437.0410960809495,9.113595836988244,0.0,442.6225095850099,-1.4352088200005362
408.1203142842427,-15.02788879222304,30.0,404.6484238685094,8.296172456149934
263.5495130624298,2.8533154956542073,30.0,276.73712278368976,23.374066532059647
75.06951786269143,-5.905019473397467,15.0,73.60591172603743,0.18749540715787738
146.51714957397468,-18.873565305539664,0.0,126.92869939682174,-28.52245961779587
213.53198522400555,-9.520734488192941,15.0,206.9702959866025,-3.758802601858271
248.88236721745372,17.022153693714802,30.0,275.16736054918465,37.74924310805574
494.0433604123052,7.41411295766547,0.0,498.3349290165688,-1.4797959922159585
380.2356782249925,1.2255866765702956,0.0,377.25401993269224,-9.464763920131322
429.0671185628549,-12.765350746055352,0.0,414.7727088134488,-20.632600829561007
403.2607692132736,-0.5671384495346994,30.0,413.60178160913796,20.990040366930124
80.39444746580355,4.818408571495101,15.0,90.40934772286428,11.353649473198406
490.37696056804066,9.185195961681815,15.0,501.2804806870346,13.943156080370652
463.37711988150136,-7.26355159118944,30.0,466.4393720631968,14.20800506998333
245.75529574768885,-5.551473551588811,15.0,236.04899946791423,-5.153715873668645
260.0853132787916,8.894548340216513,0.0,262.7572043412944,-2.491248824908922
192.3768423190338,-15.601570653955466,30.0,186.2784051833858,4.876965988593835
67.5140503007475,17.625483005331038,0.0,83.85766253591127,8.990304117846389
415.33246324984736,18.389240936649756,15.0,431.96872433162093,18.356128970132335
331.7012424744948,18.170711740356076,30.0,360.9420384017482,38.93463248272525
95.28911147184462,15.187545252420382,15.0,116.46036779497919,20.617848840600463
490.32352504150174,2.71636130074081,15.0,498.39691646817994,10.583183181171911
326.59634312329473,1.6358024339730628,30.0,331.5685494280976,18.13166359969584
299.3416635527817,12.691884539579437,0.0,306.9834363076215,2.209695063844908
487.7201661085436,2.577750901810643,0.0,488.58168417782656,-5.6329675615202355
458.941396432277,4.340194728005702,0.0,463.0086436922691,-1.7728793893411208
167.95330702703353,8.881942943336881,0.0,168.3964448417528,-2.8977323310431906
423.5514870522314,14.380618918403357,0.0,437.1631105435156,8.428819787255538
270.9080323881137,-1.3228624510224833,30.0,280.3444562345366,20.012250236134054
358.2794834747307,-2.9589738085363657,0.0,349.5780704955845,-12.853470313202813
303.0997128403891,1.5601868862565982,0.0,298.8965003769619,-10.32730399170509
369.061885599835,-18.232443268683042,15.0,352.51930719063427,-12.9668142741804
341.9892681666457,13.11451735889943,30.0,366.7228992733329,35.00319999139195
263.6642973983024,10.14210706256266,0.0,265.13932524226925,-0.6817304503297734
444.41872963416216,-2.581989056941692,30.0,446.2376559790084,14.659831785629333
335.583605120336,9.136757782201258,15.0,350.021311554193,13.759217242908509
267.5374862293277,9.205869631432638,15.0,278.9742447532145,13.448469658627754
303.3562689148152,-3.981658724611199,15.0,301.5151632258143,0.6617952990495848
309.76491148138564,13.558542837564083,0.0,320.34968776939434,6.332590992025221
355.16398248471495,18.13836004915476,15.0,376.6969082461906,21.428844238363883
330.9724891549782,-0.22239725248118364,0.0,325.2480178995462,-10.395497233819487
242.4161008238921,-2.6930474817907166,15.0,246.8714427287227,4.240233849833071
237.73990884548806,-7.498554873552797,0.0,223.44985134285113,-18.67504368411173
323.46994550817664,-15.167152627563928,0.0,302.1062366738768,-24.18444092338408
490.9076590160838,18.81537610086698,30.0,518.5451701545257,38.92115643575366
60.59125920694094,-9.361740953031646,30.0,61.03884163348676,11.435638226140878
311.7596492127088,2.0699074456217823,15.0,317.2827499909922,5.250744229435327
263.4613121048147,-14.004846294343588,30.0,256.2140382663502,2.8271090529528102
112.093876874247,0.9089927430961264,30.0,123.4099999796588,24.137482109224695
100.07363264775199,-22.21009210500754,30.0,89.8304725435691,0.8891229360249966
90.3998954591479,10.101869952800213,30.0,114.99967870724633,30.76353438438823
340.6388731812486,-17.609032436576136,0.0,319.1523851802783,-27.426998904323018
83.23745953175961,0.1398892139965544,30.0,92.9103500559171,19.007699875862677
476.3723240092016,4.203393404596982,30.0,491.43378680105593,23.938569685747346
296.86242937221135,-16.742680795631948,15.0,284.9244306469593,-9.904520054694178
159.15062443089954,-8.541808101853213,30.0,162.16602287923257,14.166272913991612
482.9811615929801,4.625377286843623,30.0,496.4473750970865,23.441987685146085
251.00772973642103,6.724273626138294,30.0,265.82603849291615,26.97347752666177
107.3933202018417,18.655813113626657,30.0,134.5627759187387,39.13823341846832
495.9112315552435,-18.11822531698361,30.0,487.2268108560202,0.3591648619919816
234.6152495350425,5.254042426906495,15.0,243.77651065960634,9.298518254813843
138.221587738248,-4.707854805821386,0.0,127.23053860063521,-14.565965536565404
137.30927229005476,14.661602954910478,30.0,157.56045850334695,33.91048219772655
225.32207983800035,-16.292905811783484,0.0,208.86459799496487,-23.030174629377576
137.90994257698932,0.582436488926918,0.0,133.1715731402489,-9.46844055070203
315.7662401078243,14.392985824686097,30.0,340.9701172276615,35.86056006673407
173.03973416058864,12.644377222242577,15.0,186.67937242457856,17.200740145081486
65.09517948759901,5.965688895931352,30.0,81.36637319591333,26.75993113763038
419.2315334366702,-7.627680030578149,15.0,409.89768849343227,-3.3084635221381404
111.87148698054493,-0.21635727704633845,0.0,106.38600808123081,-9.785378507203962
273.016146495607,0.10727574800851136,15.0,275.5613802790539,5.651103285531168
486.05611503575585,11.706430060629257,0.0,495.84398425938116,3.860097524826802
217.9970624574613,3.481725782096602,0.0,215.0712102496491,-6.894703130777415
74.48645321403713,15.373056889296222,0.0,88.37812305179257,3.968782780674612
447.64345781946656,-2.449148207330254,0.0,439.74385169949016,-14.22135081264186
97.42842323397564,7.185771781712953,0.0,99.31228551285442,-5.8418319918928105
313.0003144871751,-14.628804618273561,0.0,295.75045264353815,-22.183352633358496
309.2137800314595,7.449533843227259,30.0,326.82356096315544,29.06835767450224
366.0573784612276,-19.30269267384642,30.0,358.11747920275815,3.358695864727995
296.8336664435513,11.020232022030743,15.0,312.29404812185794,17.713533697740427
415.36561615518826,4.112246680180334,0.0,417.2369018696087,-4.618752462971148
330.854820486224,13.486860164689084,15.0,348.2288814071047,17.979814642114437
476.39678485342677,12.892049135230927,0.0,491.13955718161696,5.591937017874425
248.19886962064322,-21.596687411340262,30.0,238.06772036285312,0.47289766945811706
158.95491719006736,6.481333666619058,30.0,174.71000210573987,25.084357001871116
257.0170462096294,-9.32812014156976,15.0,251.65287238089186,-4.560698523269124
432.1256328367492,8.018968375315488,30.0,452.4596833122727,28.94900756470298
486.87251224436255,1.919880506302958,0.0,484.5873755636753,-8.939567292583401
63.53455949897824,8.350506045582616,0.0,63.601184452788495,-3.3734908048407313
78.61471395158114,2.4654488838771806,30.0,96.61319743827437,26.154712110785173
447.2613215845786,19.673931353673133,0.0,462.9651380451621,9.302099311756859
474.0994552666628,6.484097281793012,15.0,480.71265418874276,9.067467002641582
450.82046494830513,-21.16537352197767,15.0,435.11128835247484,-14.355995685203432
439.88807497115744,-8.50405919596564,30.0,445.27848675998945,15.674034847985142
279.5503667031875,-2.409989961353202,0.0,272.7841266676322,-12.688710666780505
240.34194185849395,-10.722731761464305,15.0,236.42063932322733,-4.267521915288853
