y,v,thrust,y_next,v_next
219.3942836263249,-14.959102659915015,0.0,199.53518096640988,-24.759102659915015
128.60766070725145,-11.918979894627345,15.0,119.28868081262411,-6.718979894627346
403.48908846067934,-13.173357940417656,25.0,397.9157305202617,2.0266420595823433
291.84759815250834,-13.990160099365108,0.0,272.9574380531433,-23.79016009936511
340.71047939476404,-2.1393413853388026,25.0,346.17113800942525,13.060658614661197
353.8065451261072,-2.6168433878425716,25.0,358.7897017382647,12.583156612157428
398.9816436039623,-0.41185320389369195,15.0,401.1697904000686,4.788146796106307
398.69952926006937,3.695212803444864,25.0,409.99474206351425,18.895212803444863
445.6984994692277,-4.501415698417542,0.0,436.2970837708102,-14.301415698417543
244.17942929973273,-19.758381089187765,25.0,232.02104821054496,-4.558381089187765
75.42437270155426,-3.8732770847041955,25.0,79.15109561685006,11.326722915295804
149.5521113944825,-5.2168797019746584,15.0,146.93523169250784,-0.016879701974659156
127.36857987301661,-19.275741249731073,0.0,103.19283862328554,-29.075741249731074
264.4322363178476,-4.748542852504588,25.0,267.283693465343,10.451457147495411
92.80624818539015,14.197396868072452,25.0,114.6036450534626,29.397396868072452
464.9891884536986,-12.418641644912007,0.0,447.67054680878664,-22.218641644912008
67.52998181671165,11.020511221046817,0.0,73.65049303775847,1.2205112210468165
281.55918025375104,3.154803283392326,25.0,292.3139835371434,18.354803283392325
328.2446538471577,10.04030603119024,25.0,345.88495987834796,25.24030603119024
75.4359156930409,-5.868243704729625,0.0,64.66767198831127,-15.668243704729626
193.2768298388064,-13.353869272196551,15.0,182.52296056660984,-8.153869272196552
360.98033108151344,-15.565094691011247,0.0,340.5152363905022,-25.365094691011247
390.9805951554521,0.01510651972760968,15.0,393.5957016751797,5.215106519727609
195.7662283323865,-5.107309777950917,25.0,198.25891855443558,10.092690222049082
352.35547302375517,11.576438255849169,0.0,359.03191127960434,1.7764382558491683
317.81870745129874,2.976256387844984,0.0,315.89496383914377,-6.823743612155017
194.2688987768922,-18.410102543356093,25.0,183.4587962335361,-3.2101025433560935
131.69725123497233,1.574595926033659,25.0,140.87184716100597,16.77459592603366
397.6234070798605,-5.356324300577132,0.0,387.3670827792834,-15.156324300577133
450.09483959000175,-3.82654096922575,25.0,453.86829862077605,11.37345903077425
136.0459353870952,14.875176516643599,0.0,146.02111190373878,5.075176516643598
341.8540891429581,6.771783614662983,25.0,356.2258727576211,21.971783614662982
366.47689423174756,8.180564839795128,15.0,377.2574590715427,13.380564839795127
178.19054886084075,-19.21226372784286,25.0,166.57828513299788,-4.012263727842861
118.28326459432814,-5.982634727030245,25.0,119.9006298672979,9.217365272969754
295.5378700576062,-11.813700474011712,25.0,291.3241695835945,3.386299525988287
81.1364034283638,10.046349497737332,15.0,93.78275292610113,15.24634949773733
216.31830065308972,4.80701279788444,0.0,216.22531345097414,-4.992987202115561
261.42964248155323,-18.377607060776768,15.0,245.65203542077646,-13.177607060776769
161.2641179986141,6.210843092257768,0.0,162.57496109087185,-3.5891569077422325
400.3900850506458,6.496768668409132,15.0,409.4868537190549,11.696768668409131
91.41398772987516,-4.015433210606613,25.0,94.99855451926854,11.184566789393386
137.39394511250453,12.289983367128599,0.0,144.78392847963312,2.4899833671285982
338.33771628074595,3.7455817306989374,0.0,337.1832980114449,-6.054418269301063
187.3738373891951,-17.70877260366221,15.0,172.26506478553287,-12.508772603662212
259.8286460436399,-3.605100614991727,0.0,251.32354542864815,-13.405100614991728
65.97576878590317,14.238966537982733,15.0,82.8147353238859,19.438966537982733
253.13851964295452,-0.9377940776522493,15.0,254.80072556530226,4.26220592234775
79.42985569158324,-12.053409740650615,0.0,62.476445950932636,-21.853409740650616
335.6878739651446,-9.59462875337576,25.0,333.69324521176884,5.605371246624239
406.88430541699427,6.866596091284723,25.0,421.35090150827904,22.066596091284723
259.5509946727243,-4.29284839782936,0.0,250.35814627489495,-14.09284839782936
197.96407960828247,-7.608051318469279,15.0,192.9560282898132,-2.4080513184692798
424.76250063856304,-2.7699418157674884,0.0,417.0925588227956,-12.56994181576749
370.8246688315469,4.339308559329808,25.0,382.76397739087673,19.539308559329807
476.86335796251046,8.655168745287742,15.0,488.11852670779825,13.855168745287742
174.4558128883575,16.10047209937924,0.0,185.65628498773674,6.300472099379238
241.42840293789203,-2.8220817892717562,0.0,233.70632114862028,-12.622081789271757
378.9516731076163,-12.657386920519267,0.0,361.394286187097,-22.45738692051927
322.67296296540076,-9.245942035341495,15.0,316.0270209300593,-4.045942035341495
308.72156847995626,10.798941732998951,25.0,327.12051021295525,25.99894173299895
311.28226993457986,-12.074565043896857,25.0,306.807704890683,3.125434956103142
76.31591532725847,12.105687740149882,25.0,96.02160306740834,27.30568774014988
494.7662963904372,-6.565988322349515,15.0,490.8003080680877,-1.3659883223495157
313.1835238789626,-0.4278213988047419,15.0,315.3557024801579,4.772178601195257
458.02111479358445,10.371025185501374,15.0,470.99213997908583,15.571025185501373
403.9691788554907,2.543938268403494,25.0,414.11311712389426,17.743938268403493
199.7353061128016,8.804116559222752,0.0,203.63942267202435,-0.9958834407772486
481.94592387221405,14.677412739375633,0.0,491.72333661158973,4.877412739375632
102.77807799767791,-10.000062648525262,0.0,87.87801534915265,-19.800062648525262
236.28127583733132,16.552739580909098,0.0,247.93401541824042,6.752739580909097
316.87487041485315,0.44306482343893094,15.0,319.9179352382921,5.64306482343893
316.1090543310815,10.765002253618611,15.0,329.4740565847001,15.96500225361861
390.57214418503236,2.709582002031116,25.0,400.8817261870635,17.909582002031115
236.29387236385762,18.85976187373467,15.0,257.7536342375923,24.05976187373467
177.30135768827114,-2.43893109040064,25.0,182.4624265978705,12.76106890959936
186.5516227764263,-0.7204793151077418,0.0,180.93114346131856,-10.520479315107742
89.0819756444119,-8.04396790605252,0.0,76.13800773835938,-17.84396790605252
362.0094770072505,5.044254874415053,15.0,369.6537318816656,10.244254874415052
439.39812872720825,2.6867905362252813,15.0,444.6849192634335,7.886790536225281
136.8117613522713,-1.4411092317085519,15.0,137.97065212056273,3.7588907682914474
195.988981128571,-4.913256776856896,15.0,193.6757243517141,0.2867432231431035
141.43019943805228,-15.052568161354785,0.0,121.4776312766975,-24.852568161354785
420.2293102126693,5.635192286227518,25.0,433.4645024988968,20.835192286227517
231.41827690606104,-6.9443482633076705,15.0,227.07392864275337,-1.7443482633076712
229.8819811351966,-13.90236059366083,25.0,223.57962054153577,1.2976394063391687
173.75706326077417,-9.902548179692584,25.0,171.45451508108158,5.2974518203074155
245.69280740462466,-4.974956188100585,25.0,248.31785121652408,10.225043811899415
235.95562359926734,13.302410395760404,25.0,256.85803399502777,28.502410395760403
174.80434230656627,-1.36256866772543,15.0,176.04177363884082,3.8374313322745692
160.18774144544346,-15.691221813166676,15.0,147.0965196322768,-10.491221813166677
410.5376844332369,16.19992863057105,25.0,434.33761306380796,31.39992863057105
163.61993253379302,15.21040666291885,25.0,186.43033919671186,30.41040666291885
97.65421440646323,2.782418512294548,25.0,108.03663291875776,17.982418512294547
237.1995467573501,8.08095950004089,0.0,240.38050625739098,-1.7190404999591102
237.22826763462072,8.757107745129979,15.0,248.5853753797507,13.957107745129978
404.4247745657721,-10.452398681871982,25.0,401.5723758839002,4.747601318128018
110.85910679308753,6.354881156680516,15.0,119.81398794976805,11.554881156680516
387.1860083075887,1.8351028452108586,0.0,384.1211111527996,-7.964897154789142
359.52576200552375,4.926608878252065,15.0,367.05237088377584,10.126608878252064
496.6935814699646,-14.502284722169602,25.0,489.79129674779506,0.6977152778303974
158.78021323610648,-9.571561009130463,15.0,151.80865222697602,-4.371561009130463
63.358649391349076,2.31294486155668,25.0,73.27159425290574,17.51294486155668
182.26175924877322,9.153470859238237,0.0,186.51523010801145,-0.6465291407617642
156.61688059849175,-9.79038939192533,15.0,149.4264912065664,-4.590389391925331
372.2500618184604,-18.31114862501806,15.0,356.53891319344234,-13.11114862501806
264.15608869556536,18.470180731101443,0.0,277.7262694266668,8.670180731101443
453.90048748912045,3.4836608489272223,25.0,464.9841483380477,18.68366084892722
128.57280880069916,-19.188114569042188,0.0,104.48469423165697,-28.98811456904219
366.97654714615527,12.19046372947237,25.0,386.76701087562765,27.39046372947237
176.1636636765917,-11.488337095529552,0.0,159.77532658106216,-21.288337095529553
451.95142041946843,8.503603887029385,0.0,455.55502430649784,-1.2963961129706156
297.7906666136399,-8.981250757596943,15.0,291.409415856043,-3.7812507575969434
389.2979059844449,-14.541035663546982,15.0,377.35687032089794,-9.341035663546982
458.0032856902817,-0.32632376027331134,25.0,465.2769619300084,14.873676239726688
406.093527633292,7.34590332019209,15.0,416.0394309534841,12.545903320192089
327.3712256840704,-7.976055034551415,25.0,326.995170649519,7.2239449654485846
355.544572720218,-4.47334255393133,0.0,346.1712301662867,-14.27334255393133
216.95746259355332,-18.735570198874633,25.0,205.82189239467868,-3.535570198874634
363.8268193770082,17.05798851989718,25.0,388.4848078969054,32.25798851989718
115.44255744019877,-5.287083526722656,15.0,112.75547391347611,-0.0870835267226564
396.3119093619664,14.455965970678484,0.0,405.8678753326449,4.6559659706784835
96.03305971518327,-10.803092499823732,15.0,87.82996721535953,-5.603092499823733
231.23262182374773,-6.002511398896759,25.0,232.83011042485097,9.19748860110324
162.56252810599045,15.884556256875328,0.0,173.54708436286577,6.084556256875327
326.95680806544755,-7.2882843384361,0.0,314.7685237270115,-17.0882843384361
348.1826431672108,17.429352768126584,15.0,368.2119959353374,22.629352768126584
128.73800338098198,9.606168336362707,15.0,140.9441717173447,14.806168336362706
166.53496907775423,-18.14663769280037,15.0,150.98833138495385,-12.946637692800369
204.71596861909117,-7.448346988857235,0.0,192.36762163023394,-17.248346988857236
190.66771785896688,-8.961126126337264,0.0,176.8065917326296,-18.761126126337267
403.17744283236914,-5.9096327790003755,15.0,399.86781005336877,-0.7096327790003762
297.2617391606225,2.448907938971381,0.0,294.8106470995939,-7.35109206102862
256.59542107780317,-3.2867744471834186,25.0,260.9086466306198,11.91322555281658
256.5237021595623,7.320259615948533,15.0,266.44396177551084,12.520259615948532
219.609863254231,3.8278029836953493,0.0,218.53766623792635,-5.972197016304651
447.68214402034727,13.867506178220069,15.0,464.1496501985674,19.067506178220068
229.02173725958093,-10.023173622867368,25.0,226.59856363671355,5.176826377132631
228.1016145090871,17.856264517714983,0.0,241.05787902680208,8.056264517714983
151.87265510137678,-0.8756808781821803,25.0,158.5969742231946,14.324319121817819
410.2452251012522,10.030540540603681,0.0,415.3757656418559,0.23054054060368045
485.83194041069345,0.8262955565625063,0.0,481.758235967256,-8.973704443437494
236.38965314205865,-2.0713230106588476,15.0,236.91833013139978,3.1286769893411517
211.15218434499374,17.43933392986566,0.0,223.6915182748594,7.639333929865661
82.13522787430466,18.042707974125108,15.0,102.77793584842976,23.242707974125107
136.98728599706075,5.8435771618457935,25.0,150.43086315890653,21.043577161845793
81.77066053584257,-2.4307165262151287,25.0,86.93994400962742,12.76928347378487
164.80954271406944,-4.43074297366525,0.0,155.47879974040418,-14.23074297366525
64.55551706040393,5.0556888091923895,25.0,77.21120586959631,20.25568880919239
145.12549543681877,14.86825911889094,15.0,162.5937545557097,20.06825911889094
339.76740339059444,7.052729046073662,25.0,354.4201324366681,22.25272904607366
410.79590887105877,16.86945668236706,0.0,422.76536555342585,7.069456682367058
59.33285826035687,-11.704880922910563,15.0,50.22797733744631,-6.504880922910564
180.76358817577182,8.664435206225672,25.0,197.02802338199749,23.86443520622567
348.1516254278738,-17.2901579097509,0.0,325.9614675181229,-27.0901579097509
453.21270412068253,-7.023092966575476,25.0,453.7896111541071,8.176907033424524
341.2608313701107,15.638884131955791,15.0,359.49971550206646,20.83888413195579
457.41142101683903,-19.571332478219116,15.0,440.44008853861993,-14.371332478219117
344.1745494166516,5.37738850214453,15.0,352.15193791879614,10.57738850214453
462.5241096475693,-15.822662717021982,0.0,441.80144693054734,-25.62266271702198
353.6867187607511,-11.841123092088107,0.0,336.94559566866303,-21.641123092088108
159.112215108106,4.123033249134412,15.0,165.8352483572404,9.323033249134411
272.5959289173869,-4.71232291581147,15.0,270.4836060015755,0.4876770841885296
344.5568927174419,-19.28394766378226,0.0,320.37294505365963,-29.08394766378226
178.4488174751569,-13.63691510249446,0.0,159.9119023726624,-23.43691510249446
361.90881199468316,-11.433214007969092,15.0,353.0755979867141,-6.233214007969092
227.14703854098642,-4.63736711327198,0.0,217.60967142771443,-14.43736711327198
397.4134654905173,8.558837736711862,0.0,401.07230322722916,-1.241162263288139
457.85848706621476,-9.788526676180194,0.0,443.1699603900346,-19.588526676180194
261.1599231381492,-1.0618144757743124,15.0,262.6981086623749,4.138185524225687
412.54521986401625,-1.7829046928765422,0.0,405.8623151711397,-11.582904692876543
476.8823596311701,12.189116358870798,0.0,484.17147599004096,2.3891163588707975
187.63690923951089,-3.018335796209662,0.0,179.7185734433012,-12.818335796209663
491.57234171140925,1.926621177104515,25.0,501.09896288851377,17.126621177104514
146.86588470753748,11.303515435285991,25.0,165.76940014282346,26.50351543528599
449.90019504171823,-16.01629938184015,0.0,428.9838956598781,-25.81629938184015
69.1455148465122,-7.556158021121044,0.0,56.68935682539116,-17.356158021121047
73.89521134022439,10.669562308586258,0.0,79.66477364881064,0.8695623085862572
201.67601982587615,17.82009788557251,15.0,222.09611771144867,23.020097885572508
389.3368421511144,-6.916074923848413,0.0,377.520767227266,-16.716074923848414
494.45613915182355,-13.161472260178009,0.0,476.39466689164556,-22.96147226017801
166.86612617244617,-15.405134843754764,0.0,146.56099132869141,-25.205134843754763
397.18030139261697,15.13581043422704,25.0,419.91611182684403,30.33581043422704
108.75670019857989,13.78943740627031,0.0,117.6461376048502,3.9894374062703086
263.8003078813116,-6.583366900960863,25.0,264.81694098035075,8.616633099039136
255.55241423087298,-14.293296697614304,25.0,248.85911753325868,0.9067033023856954
431.69551700376553,4.335636096853278,25.0,443.6311531006188,19.535636096853278
135.4773423459187,-17.137531653227978,15.0,120.9398106926907,-11.937531653227978
398.4731935676737,-5.758743715350331,15.0,395.31444985232343,-0.5587437153503316
248.38913242029375,-0.6914003723385989,15.0,250.29773204795515,4.5085996276614
192.31539480970935,1.018232036265914,25.0,200.93362684597525,16.218232036265913
359.57285542381516,1.5178717244579971,15.0,363.6907271482732,6.717871724457996
246.96525030773543,-19.26071312231871,25.0,235.3045371854167,-4.06071312231871
356.2461492883691,-10.782708957737128,15.0,348.06344033063203,-5.582708957737129
344.8886781722511,-1.0724478043606247,0.0,338.9162303678905,-10.872447804360625
417.47742904394187,18.902625145043572,15.0,438.9800541889855,24.10262514504357
151.58971052396922,-10.47525937148758,15.0,143.71445115248164,-5.27525937148758
113.90175078076092,14.042889900634805,25.0,135.54464068139572,29.242889900634804
484.7589244654877,-0.816396079163102,25.0,491.54252838632465,14.383603920836897
208.74634032199845,-8.180652467042151,25.0,208.1656878549563,7.019347532957848
130.83253823681827,9.67310238361318,15.0,143.10564062043144,14.87310238361318
471.95110030105934,-15.443005434552983,0.0,451.6080948665064,-25.243005434552984
150.7893575397223,0.2241085440271604,25.0,158.61346608374944,15.42410854402716
87.45175716084307,10.235000943311977,0.0,92.78675810415504,0.4350009433119766
359.0210268233587,-7.0073563532869265,0.0,347.1136704700718,-16.807356353286927
474.0717961646596,-1.8853517256179515,0.0,467.28644443904165,-11.685351725617952
166.83295146059507,-17.3692868242544,15.0,152.06366463634066,-12.1692868242544
432.1561005755537,-1.2716611656378305,0.0,425.98443940991586,-11.071661165637831
374.8217967913761,12.957933148172664,0.0,382.8797299395488,3.1579331481726634
306.83054111994676,-7.583859646571355,0.0,294.34668147337544,-17.383859646571356
342.0634547945016,-6.557234042166309,25.0,343.1062207523353,8.64276595783369
348.8820569352561,13.65260376596305,0.0,357.6346607012192,3.8526037659630497
228.43376187909536,-9.814950269057006,15.0,221.21881161003836,-4.614950269057006
141.1009877287322,18.79579166204281,0.0,154.996779390775,8.995791662042809
303.39958896547313,14.969780916354011,15.0,320.96936988182716,20.16978091635401
128.12690694538446,-13.053412165461854,15.0,117.6734947799226,-7.8534121654618545
398.22443524735854,-7.125682316483033,0.0,386.1987529308755,-16.925682316483034
445.29807273066075,4.431408652941883,25.0,457.3294813836027,19.631408652941882
362.2038643121603,-10.445226350433586,0.0,346.85863796172674,-20.245226350433587
486.80910817101704,2.1103466457686366,15.0,491.5194548167857,7.310346645768636
355.9443891863025,-2.2953919743609177,0.0,348.74899721194157,-12.095391974360918
208.82195785313766,-17.30542819428711,0.0,186.61652965885054,-27.10542819428711
106.03228757139257,-3.32854904321486,15.0,105.3037385281777,1.8714509567851394
145.86057780116255,-11.473393671796007,15.0,136.98718412936654,-6.273393671796008
477.3810060179375,-5.425509030659246,25.0,479.5554969872783,9.774490969340754
400.56627061409495,5.183709689808666,25.0,413.34998030390364,20.383709689808665
121.64557316967426,-3.2603352284579366,0.0,113.48523794121633,-13.060335228457937
411.16721870674104,11.696723630890222,0.0,417.9639423376313,1.8967236308902216
428.6106926230164,12.38228086982231,15.0,443.5929734928387,17.58228086982231
100.64598176912695,-17.908528635128146,0.0,77.83745313399879,-27.708528635128147
103.04602784418555,15.209357822002339,25.0,125.85538566618789,30.409357822002338
66.20305112112057,2.8738103658283443,0.0,64.17686148694891,-6.9261896341716565
79.03025096834713,-1.2732165180211616,25.0,85.35703445032597,13.926783481978838
493.87514663487497,13.465525708135118,0.0,502.4406723430101,3.6655257081351174
88.08667745872339,-16.92370136586456,15.0,73.76297609285882,-11.72370136586456
272.17887192515684,-3.953968425577127,0.0,263.32490349957976,-13.753968425577128
101.38943771016284,-2.9800488261463975,0.0,93.50938888401643,-12.780048826146398
311.8244795212602,-11.802947457092849,25.0,307.62153206416735,3.3970525429071508
